location_id,location_name,parameter,value,unit,datetimeUtc,datetimeLocal,timezone,latitude,longitude,country_iso,isMobile,isMonitor,owner_name,provider
8415,"Dhaka","o3",-0.999,"ppm","2023-12-01T07:00:00Z","2023-12-01T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-01T08:00:00Z","2023-12-01T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T09:00:00Z","2023-12-01T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T10:00:00Z","2023-12-01T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T11:00:00Z","2023-12-01T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",-0.999,"ppm","2023-12-01T12:00:00Z","2023-12-01T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-01T13:00:00Z","2023-12-01T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.005,"ppm","2023-12-01T14:00:00Z","2023-12-01T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.005,"ppm","2023-12-01T15:00:00Z","2023-12-01T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-01T16:00:00Z","2023-12-01T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-01T17:00:00Z","2023-12-01T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.002,"ppm","2023-12-01T18:00:00Z","2023-12-02T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T19:00:00Z","2023-12-02T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T20:00:00Z","2023-12-02T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T21:00:00Z","2023-12-02T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T22:00:00Z","2023-12-02T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-01T23:00:00Z","2023-12-02T05:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T00:00:00Z","2023-12-02T06:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0,"ppm","2023-12-02T01:00:00Z","2023-12-02T07:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T02:00:00Z","2023-12-02T08:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T03:00:00Z","2023-12-02T09:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T04:00:00Z","2023-12-02T10:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T05:00:00Z","2023-12-02T11:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T06:00:00Z","2023-12-02T12:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0,"ppm","2023-12-02T07:00:00Z","2023-12-02T13:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T08:00:00Z","2023-12-02T14:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T09:00:00Z","2023-12-02T15:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T10:00:00Z","2023-12-02T16:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T11:00:00Z","2023-12-02T17:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T12:00:00Z","2023-12-02T18:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.004,"ppm","2023-12-02T13:00:00Z","2023-12-02T19:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.006,"ppm","2023-12-02T14:00:00Z","2023-12-02T20:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.007,"ppm","2023-12-02T15:00:00Z","2023-12-02T21:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.008,"ppm","2023-12-02T16:00:00Z","2023-12-02T22:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.009,"ppm","2023-12-02T17:00:00Z","2023-12-02T23:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.006,"ppm","2023-12-02T18:00:00Z","2023-12-03T00:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.003,"ppm","2023-12-02T19:00:00Z","2023-12-03T01:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T20:00:00Z","2023-12-03T02:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T21:00:00Z","2023-12-03T03:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
8415,"Dhaka","o3",0.001,"ppm","2023-12-02T22:00:00Z","2023-12-03T04:00:00+06:00","Asia/Dhaka",23.796374,90.424614,,,,"Unknown Governmental Organization","AirNow"
